host_response_rate,host_is_superhost,host_listings_count,zipcode,room_type,bathrooms,accommodates,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,availability_30,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,reviews_per_month,has_reviews,reviews_per_month.1,log.reviews_per_month,review_scores_rating.1,log.review_scores_rating,review_score_value.1,log.review_scores_value,review_scores_location.1,log.review_scores_location,review_scores_communication.1,log.review_scores_communication,review_scores_checkin.1,log.review_scores_checkin,review_scores_accuracy.1,log.review_scores_accuracy,review_scores_cleanliness.1,log.review_scores_cleanliness,number_of_reviews.1,log.number_of_reviews,inzip28801,inzip28804
N/A,f,1,28732,Entire home/apt,2,8,5,Real Bed,275,1500,145,1,0,2,19,0,0,0,0,0,0,0,0,strict_14_with_grace_period,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,no,no
N/A,t,1,28803,Entire home/apt,1,6,3,Real Bed,225,0,120,4,18,1,22,38,96,10,10,10,10,9,10,strict_14_with_grace_period,1.88,1,2.88,1.0577902941478545,97,4.574710978503383,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,39,3.6635616461296463,no,no
N/A,t,3,28806,Private room,1.5,2,1,Real Bed,46,0,0,1,0,1,0,47,97,10,10,10,10,9,10,flexible,2.43,1,3.43,1.2325602611778486,98,4.584967478670572,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,48,3.871201010907891,no,no
99%,t,145,28704,Entire home/apt,4,26,6,Real Bed,900,1e3,400,22,0,1,19,15,100,10,10,10,10,10,9,super_strict_60,0.89,1,1.8900000000000001,0.6365768290715511,101,4.61512051684126,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,16,2.772588722239781,no,no
99%,t,145,28805,Entire home/apt,3,10,3,Real Bed,450,1e3,250,8,0,1,23,15,96,10,10,10,10,10,10,super_strict_60,0.84,1,1.8399999999999999,0.6097655716208942,97,4.574710978503383,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,16,2.772588722239781,no,no
99%,t,145,28801,Entire home/apt,2,5,2,Real Bed,450,1e3,125,4,0,1,15,16,95,10,10,10,10,10,9,super_strict_60,0.92,1,1.92,0.6523251860396901,96,4.564348191467836,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,17,2.833213344056216,yes,no
99%,t,145,28801,Entire home/apt,2,5,2,Real Bed,450,1e3,125,4,0,1,20,11,87,10,10,10,10,10,9,super_strict_60,0.76,1,1.76,0.5653138090500605,88,4.477336814478207,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,12,2.4849066497880004,yes,no
99%,t,145,28801,Entire home/apt,1,4,1,Real Bed,335,1e3,95,2,0,1,15,13,97,10,10,10,10,10,9,super_strict_60,0.7,1,1.7,0.5306282510621704,98,4.584967478670572,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,14,2.6390573296152584,yes,no
99%,t,145,28801,Entire home/apt,1,4,1,Real Bed,335,1e3,95,2,0,1,4,9,100,10,10,10,10,10,9,super_strict_60,0.46,1,1.46,0.37843643572024505,101,4.61512051684126,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,yes,no
99%,t,145,28801,Entire home/apt,1,5,2,Real Bed,275,1e3,125,4,0,1,0,4,100,10,10,10,10,10,10,super_strict_60,0.22,1,1.22,0.19885085874516517,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,5,1.6094379124341003,yes,no
99%,t,145,28704,Entire home/apt,4,14,5,Real Bed,775,1e3,425,10,0,1,20,6,100,10,10,10,10,10,10,super_strict_60,0.34,1,1.34,0.29266961396282004,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,7,1.9459101490553132,no,no
99%,t,145,28806,Entire home/apt,2,10,3,Real Bed,500,1e3,250,6,0,1,21,26,97,9,10,10,10,10,9,super_strict_60,1.37,1,2.37,0.8628899551470398,98,4.584967478670572,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,27,3.295836866004329,no,no
99%,t,145,28804,Entire home/apt,3,10,3,Real Bed,450,1e3,325,6,0,1,12,33,97,10,10,10,10,9,10,super_strict_60,1.81,1,2.81,1.0331844833456545,98,4.584967478670572,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,34,3.5263605246161616,no,yes
100%,t,4,28805,Entire home/apt,1,8,3,Real Bed,149,2500,70,6,69,2,14,132,99,10,10,10,10,10,10,strict_14_with_grace_period,6.46,1,7.46,2.0095554142156695,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,133,4.890349128221754,no,no
100%,t,1,28805,Private room,1,3,1,Real Bed,35,0,19,2,10,2,22,70,98,10,10,10,10,10,10,flexible,3.38,1,4.38,1.4770487243883548,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,71,4.2626798770413155,no,no
N/A,f,1,28704,Entire home/apt,1.5,4,3,Real Bed,89,100,30,1,0,2,7,13,98,10,10,10,10,10,10,moderate,0.64,1,1.6400000000000001,0.4946962418361071,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,14,2.6390573296152584,no,no
N/A,f,0,28806,Private room,1.5,2,1,Real Bed,55,0,15,1,25,2,0,1,100,10,10,10,10,10,10,flexible,0.05,1,1.05,0.04879016416943205,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,2,0.6931471805599453,no,no
99%,f,9,28801,Entire home/apt,1,4,1,Real Bed,125,0,50,1,0,1,16,68,93,10,9,10,10,10,9,strict_14_with_grace_period,3.37,1,4.37,1.4747630091074988,94,4.543294782270004,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,69,4.23410650459726,yes,no
N/A,f,1,28805,Private room,1,2,1,Real Bed,78,100,20,1,0,1,0,82,99,10,10,10,10,10,10,moderate,4.37,1,5.37,1.6808279085207734,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,83,4.418840607796598,no,no
N/A,f,2,28806,Private room,1,2,1,Real Bed,40,0,10,1,0,1,0,93,96,10,9,10,10,10,10,flexible,4.6,1,5.6,1.7227665977411035,97,4.574710978503383,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,94,4.543294782270004,no,no
N/A,t,1,28801,Entire home/apt,2,6,3,Real Bed,70,200,50,2,30,1,0,53,99,10,10,10,10,10,10,strict_14_with_grace_period,2.58,1,3.58,1.275362800412609,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,54,3.9889840465642745,yes,no
100%,t,3,28805,Entire home/apt,1,2,1,Real Bed,99,0,35,1,0,1,6,153,98,10,10,10,10,10,10,strict_14_with_grace_period,7.75,1,8.75,2.169053700369523,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,154,5.0369526024136295,no,no
100%,t,1,28801,Entire home/apt,1,2,1,Real Bed,129,0,50,1,0,3,1,80,100,10,10,10,10,10,10,moderate,3.96,1,4.96,1.601405740736836,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,81,4.394449154672439,yes,no
N/A,f,1,28787,Private room,1,2,1,Real Bed,75,0,0,1,0,1,24,37,88,9,8,10,10,10,9,flexible,1.82,1,2.8200000000000003,1.0367368849500223,89,4.48863636973214,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,9,2.1972245773362196,38,3.6375861597263857,no,no
100%,f,1,28801,Entire home/apt,1,2,1,Real Bed,115,250,40,2,15,2,0,16,100,10,10,10,10,10,9,moderate,0.8,1,1.8,0.5877866649021191,101,4.61512051684126,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,17,2.833213344056216,yes,no
100%,f,2,28806,Private room,1,2,1,Real Bed,62,0,0,1,0,2,0,1,0,0,0,0,0,0,0,flexible,0.45,1,1.45,0.371563556432483,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0.6931471805599453,no,no
100%,t,1,28801,Entire home/apt,2.5,4,2,Real Bed,375,350,150,4,0,2,12,63,100,10,10,10,10,10,10,strict_14_with_grace_period,3.19,1,4.1899999999999995,1.4327007339340463,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,64,4.1588830833596715,yes,no
N/A,t,2,28804,Entire home/apt,1,2,1,Real Bed,185,100,50,1,0,2,4,134,99,10,10,10,10,10,10,moderate,6.79,1,7.79,2.052840859882657,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,135,4.90527477843843,no,yes
N/A,t,4,28804,Private room,2.5,2,2,Real Bed,175,100,0,1,0,1,0,0,0,0,0,0,0,0,0,strict_14_with_grace_period,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,no,yes
N/A,f,1,28804,Entire home/apt,1,2,1,Real Bed,199,300,75,1,0,2,8,2,100,10,10,10,10,10,10,strict_14_with_grace_period,0.34,1,1.34,0.29266961396282004,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,3,1.0986122886681098,no,yes
N/A,t,1,28806,Entire home/apt,1,2,1,Real Bed,85,0,0,2,0,1,18,194,99,10,10,10,10,10,10,moderate,9.88,1,10.88,2.3869262414277967,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,195,5.272999558563747,no,no
N/A,t,1,28803,Entire home/apt,1,4,2,Real Bed,75,0,25,1,12,2,10,152,96,10,10,10,10,10,10,moderate,7.61,1,8.61,2.152924318439639,97,4.574710978503383,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,153,5.030437921392435,no,no
100%,t,1,28806,Entire home/apt,1,3,2,Real Bed,92,0,0,1,0,2,18,77,98,10,10,10,10,10,10,strict_14_with_grace_period,4.18,1,5.18,1.6448050562713916,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,78,4.356708826689592,no,no
100%,t,1,28806,Entire home/apt,3,9,5,Real Bed,250,250,125,1,0,1,18,61,99,10,10,10,10,9,10,moderate,3.24,1,4.24,1.4445632692438664,100,4.605170185988092,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,62,4.127134385045092,no,no
N/A,t,2,28804,Entire home/apt,2,8,6,Real Bed,225,250,125,1,0,2,13,68,98,10,10,10,10,9,10,moderate,3.66,1,4.66,1.5390154481375546,99,4.59511985013459,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,69,4.23410650459726,no,yes
N/A,f,1,28806,Entire home/apt,2,4,2,Real Bed,250,0,0,1,0,7,13,0,0,0,0,0,0,0,0,flexible,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,no,no
N/A,t,1,28801,Private room,2.5,6,1,Real Bed,54,250,50,1,35,2,11,56,99,10,10,10,10,10,10,moderate,2.98,1,3.98,1.3812818192963463,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,57,4.04305126783455,yes,no
N/A,t,3,28801,Private room,1,2,2,Real Bed,58,0,25,2,15,1,0,24,98,10,10,10,10,10,10,moderate,1.54,1,2.54,0.9321640810304452,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,25,3.2188758248682006,yes,no
N/A,f,1,28732,Private room,1,2,1,Real Bed,38,200,0,1,0,3,0,0,0,0,0,0,0,0,0,flexible,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,no,no
100%,t,1,28804,Private room,1,4,3,Real Bed,65,0,20,4,25,2,20,82,98,10,10,10,10,10,10,moderate,5.45,1,6.45,1.864080130807681,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,83,4.418840607796598,no,yes
100%,t,1,28806,Entire home/apt,1,2,1,Real Bed,95,100,40,1,0,2,0,71,98,10,10,10,10,10,10,moderate,3.87,1,4.87,1.5830939370944985,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,72,4.276666119016055,no,no
N/A,t,2,28801,Private room,1,3,3,Real Bed,52,0,18,2,22,1,13,155,99,10,10,10,10,10,10,strict_14_with_grace_period,8,1,9,2.1972245773362196,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,156,5.049856007249537,yes,no
N/A,t,2,28805,Private room,1,2,1,Real Bed,92,0,25,2,35,2,9,72,100,10,10,10,10,10,10,flexible,3.78,1,4.779999999999999,1.5644405465033644,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,73,4.290459441148391,no,no
99%,t,145,28805,Entire home/apt,4,10,4,Real Bed,600,1e3,375,10,0,1,8,13,100,10,10,10,10,10,10,super_strict_60,0.95,1,1.95,0.6678293725756554,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,14,2.6390573296152584,no,no
99%,t,145,28803,Entire home/apt,2,5,3,Real Bed,350,1e3,145,4,0,1,23,11,100,10,10,10,10,10,9,super_strict_60,0.66,1,1.6600000000000001,0.506817602368452,101,4.61512051684126,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,12,2.4849066497880004,no,no
100%,t,2,28806,Entire home/apt,2.5,6,3,Real Bed,225,150,150,5,0,3,13,62,99,10,10,10,10,9,10,strict_14_with_grace_period,3.34,1,4.34,1.4678743481123135,100,4.605170185988092,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,63,4.143134726391533,no,no
100%,t,1,28806,Entire home/apt,1,2,1,Real Bed,99,0,60,2,25,1,3,103,100,10,10,10,10,10,10,strict_14_with_grace_period,5.4,1,6.4,1.8562979903656263,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,104,4.6443908991413725,no,no
90%,f,1,28806,Entire home/apt,1,8,3,Real Bed,200,600,135,1,0,2,21,42,96,10,10,10,10,10,9,strict_14_with_grace_period,2.29,1,3.29,1.1908875647772805,97,4.574710978503383,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,43,3.7612001156935624,no,no
100%,t,1,28801,Entire home/apt,1,2,1,Real Bed,120,200,30,2,0,2,16,24,100,10,10,10,10,10,10,strict_14_with_grace_period,1.38,1,2.38,0.8671004876833833,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,25,3.2188758248682006,yes,no
100%,t,1,28806,Entire home/apt,1,2,1,Real Bed,74,0,50,1,0,2,14,99,100,10,10,10,10,10,10,strict_14_with_grace_period,5.21,1,6.21,1.8261608959453874,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,100,4.605170185988092,no,no
N/A,t,1,28806,Entire home/apt,1,2,1,Real Bed,80,0,0,1,0,2,4,73,98,10,10,10,10,9,10,moderate,3.98,1,4.98,1.6054298910365616,99,4.59511985013459,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,74,4.30406509320417,no,no
N/A,t,2,28805,Entire home/apt,1,2,1,Real Bed,87,0,25,1,0,2,14,88,100,10,10,10,10,10,10,flexible,4.64,1,5.64,1.7298840655099674,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,89,4.48863636973214,no,no
100%,t,4,28801,Entire home/apt,1,4,2,Real Bed,110,125,60,2,20,3,13,88,99,10,10,10,10,10,10,strict_14_with_grace_period,4.93,1,5.93,1.780024213009634,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,89,4.48863636973214,yes,no
100%,t,1,28805,Entire home/apt,1,2,1,Real Bed,124,0,40,2,0,2,16,40,100,10,10,10,10,10,10,moderate,3.56,1,4.5600000000000005,1.5173226235262949,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,41,3.713572066704308,no,no
N/A,t,1,28806,Entire home/apt,2,7,4,Real Bed,99,0,60,1,0,2,17,69,99,10,10,10,10,10,10,moderate,3.67,1,4.67,1.541159071680806,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,70,4.248495242049359,no,no
100%,t,1,28803,Private room,1,3,1,Real Bed,85,100,40,2,15,1,18,33,97,10,9,10,10,10,9,moderate,6,1,7,1.9459101490553132,98,4.584967478670572,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,34,3.5263605246161616,no,no
N/A,t,2,28805,Private room,1,2,1,Real Bed,55,0,5,2,10,2,13,63,99,10,10,10,10,10,10,flexible,3.27,1,4.27,1.451613827240533,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,64,4.1588830833596715,no,no
100%,f,1,28805,Entire home/apt,2.5,6,4,Real Bed,120,0,0,1,0,10,19,1,0,0,0,0,0,0,0,strict_14_with_grace_period,0.34,1,1.34,0.29266961396282004,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0.6931471805599453,no,no
100%,f,10,28806,Entire home/apt,1,8,3,Real Bed,119,100,75,2,30,1,21,145,95,10,9,10,10,10,9,strict_14_with_grace_period,7.69,1,8.690000000000001,2.162172939277301,96,4.564348191467836,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,146,4.983606621708336,no,no
N/A,f,1,28801,Private room,1,2,1,Real Bed,62,0,0,2,20,1,13,135,98,10,10,10,10,10,10,moderate,7.27,1,8.27,2.1126345090356,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,136,4.912654885736052,yes,no
N/A,t,2,28805,Private room,1,2,1,Real Bed,60,0,5,2,10,2,16,33,97,10,10,10,10,10,10,flexible,1.76,1,2.76,1.0152306797290584,98,4.584967478670572,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,34,3.5263605246161616,no,no
N/A,t,1,28804,Entire home/apt,1,4,1,Real Bed,100,0,35,2,10,2,9,63,99,10,10,10,10,10,10,moderate,3.57,1,4.57,1.5195132049061133,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,64,4.1588830833596715,no,yes
N/A,t,2,28806,Entire home/apt,1,5,2,Real Bed,90,150,25,2,10,1,9,182,97,10,10,10,10,10,10,flexible,9.8,1,10.8,2.379546134130174,98,4.584967478670572,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,183,5.209486152841421,no,no
N/A,f,1,28803,Entire home/apt,1,7,4,Real Bed,85,0,0,2,15,2,0,42,95,10,10,10,10,9,10,moderate,2.32,1,3.32,1.199964782928397,96,4.564348191467836,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,43,3.7612001156935624,no,no
100%,t,1,28704,Private room,1,2,1,Real Bed,95,0,20,1,0,2,27,26,98,10,10,10,10,10,10,moderate,1.39,1,2.3899999999999997,0.8712933659434192,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,27,3.295836866004329,no,no
100%,t,2,28803,Entire home/apt,1,6,3,Real Bed,176,0,35,4,0,1,14,203,98,10,10,10,10,10,10,flexible,11.53,1,12.53,2.528125768907977,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,204,5.318119993844216,no,no
99%,f,9,28801,Entire home/apt,1,4,1,Real Bed,135,0,50,1,0,1,14,80,89,9,9,9,9,10,9,moderate,4.2,1,5.2,1.6486586255873816,90,4.499809670330265,10,2.302585092994046,11,2.3978952727983707,10,2.302585092994046,10,2.302585092994046,10,2.302585092994046,10,2.302585092994046,81,4.394449154672439,yes,no
100%,t,12,28801,Entire home/apt,1,6,2,Real Bed,465,200,0,2,25,1,26,14,97,9,10,10,10,10,10,super_strict_60,0.79,1,1.79,0.5822156198526637,98,4.584967478670572,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,15,2.70805020110221,yes,no
100%,t,3,28806,Private room,1,2,1,Real Bed,58,100,0,1,0,1,0,108,99,10,10,10,10,9,10,moderate,5.82,1,6.82,1.9198594718553708,100,4.605170185988092,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,109,4.6913478822291435,no,no
